layer,episode,type,weight_mean,weight_std,grad_mean,grad_std
fc1.weight,456,critic,0.010803083889186382,0.1317683309316635,0.00013764463074039668,0.0019609162118285894
fc1.weight,456,actor,0.0009183197980746627,0.1798529326915741,-1.4127480426395778e-05,0.00011290496331639588
fc3.weight,456,actor,-0.00047740014269948006,0.3083728849887848,2.8900747565785423e-05,6.539819878526032e-05
bn1.bias,456,actor,-0.10065605491399765,0.11322135478258133,-2.316273094038479e-05,8.864045230438933e-05
fc3.bias,457,actor,0.0026453211903572083,0.08322280645370483,3.629826824180782e-05,4.871967757935636e-05
fc3.bias,457,critic,0.0626508966088295,0.0,-0.9996285438537598,0.0
fc1.weight,457,critic,0.010949610732495785,0.13209187984466553,8.527497993782163e-05,0.0015959475422278047
fc1.weight,457,actor,0.0009155200095847249,0.18023893237113953,2.583619220786204e-07,3.881626616930589e-05
fc1.bias,457,critic,-0.0006118839955888689,0.11791776120662689,-1.231077431429516e-14,1.490613535382046e-11
bn1.bias,457,critic,-0.11832636594772339,0.08102690428495407,0.00035763750202022493,0.003149684751406312
fc2.bias,457,critic,-0.03833075985312462,0.08026424050331116,9.908641004585661e-06,0.0033147206995636225
bn1.weight,457,actor,0.6624791026115417,0.31359943747520447,-6.055082053535443e-07,2.5229068342014216e-05
bn1.weight,457,critic,0.4426148533821106,0.2731960117816925,0.00011371805157978088,0.0017011460149660707
fc3.weight,457,critic,0.002618003636598587,0.05882697552442551,0.0002114572998834774,0.03190680220723152
bn1.bias,457,actor,-0.10108397156000137,0.11396296322345734,2.081543698295718e-06,2.3523620257037692e-05
fc2.weight,457,actor,-0.03701002895832062,0.1861625760793686,-7.15354957492309e-08,3.410696081118658e-06
fc2.weight,457,critic,-0.032055556774139404,0.08585232496261597,2.4874429072951898e-05,0.0005522104329429567
fc1.bias,457,actor,-0.0006114545976743102,0.11791712790727615,6.553011442939766e-14,6.229033673414708e-13
fc3.weight,457,actor,-0.0005138754495419562,0.30944499373435974,-1.885343408503104e-06,2.9703020118176937e-05
fc2.bias,457,actor,-0.005985313560813665,0.09739531576633453,-3.6718117257805716e-07,6.571540325239766e-06
fc1.weight,458,critic,0.011030865833163261,0.1325725018978119,9.386817691847682e-05,0.001660478999838233
bn1.weight,458,critic,0.44236767292022705,0.2730099856853485,0.00013073714217171073,0.0017142373835667968
bn1.weight,458,actor,0.663207471370697,0.3135039210319519,-1.711460299702594e-06,3.6252338759368286e-05
fc1.bias,458,actor,-0.0006115054129622877,0.11791708320379257,1.667339972143654e-14,1.5254064287748004e-12
fc3.bias,458,actor,-0.0015760399401187897,0.08065669983625412,-3.1135052267927676e-05,2.4499904611730017e-05
fc3.weight,458,critic,0.0028562124352902174,0.05871743708848953,-0.0005645289202220738,0.0331476666033268
fc1.bias,458,critic,-0.0006118822493590415,0.11791776120662689,-2.972680695351171e-13,9.997352772017631e-12
fc3.bias,458,critic,0.06141641363501549,0.0,-0.9997087121009827,0.0
bn1.bias,458,critic,-0.11892975121736526,0.08092998713254929,0.00035865991958417,0.003219889709725976
fc2.weight,458,actor,-0.03738798946142197,0.18657448887825012,1.7635559856898908e-07,4.599844487529481e-06
fc2.weight,458,critic,-0.03196385130286217,0.08598368614912033,2.3692395188845694e-05,0.0005588054191321135
fc2.bias,458,critic,-0.038034841418266296,0.0801938995718956,1.25677970572724e-05,0.0034253832418471575
fc2.bias,458,actor,-0.0066949608735740185,0.09718149155378342,7.727410888946906e-07,9.252658855984919e-06
bn1.bias,458,actor,-0.10084255039691925,0.11336658149957657,-1.1635875125648454e-06,4.4369360693963245e-05
fc1.weight,458,actor,0.001027340767905116,0.18032269179821014,2.2509323116537416e-06,7.1495131123811e-05
fc3.weight,458,actor,-0.001429674681276083,0.30978289246559143,-5.285339739202755e-07,2.706360464799218e-05
fc1.weight,459,actor,0.0011766162933781743,0.18106800317764282,-4.083979547431227e-06,7.902263314463198e-05
fc1.weight,459,critic,0.010958190076053143,0.13310553133487701,0.00010466657840879634,0.0015241022920235991
bn1.weight,459,actor,0.6648630499839783,0.31354379653930664,3.6172984891891247e-06,7.101130904629827e-05
fc3.weight,459,actor,-0.0014621984446421266,0.312652587890625,-5.791051080450416e-06,4.855662336922251e-05
bn1.weight,459,critic,0.44253331422805786,0.27286088466644287,0.00013971369480714202,0.0017250461969524622
fc2.weight,459,actor,-0.03771810606122017,0.18755558133125305,6.805312580127065e-08,6.672849849564955e-06
bn1.bias,459,actor,-0.10160230845212936,0.11344137042760849,5.991440502839396e-06,8.178147254511714e-05
fc3.bias,459,actor,-0.0006828233599662781,0.08898773789405823,3.452382225077599e-05,0.00010387918155174702
fc3.bias,459,critic,0.06332600116729736,0.0,-0.9999006986618042,0.0
fc2.bias,459,critic,-0.03895435854792595,0.08068689703941345,8.698080637259409e-05,0.0033935292158275843
fc2.bias,459,actor,-0.0059291645884513855,0.09925384819507599,-7.723462545072834e-07,1.3608942936116364e-05
bn1.bias,459,critic,-0.11904247850179672,0.08157463371753693,0.0003743903071153909,0.003118907567113638
fc2.weight,459,critic,-0.03212853521108627,0.0862041488289833,3.0563765903934836e-05,0.0005656731082126498
fc3.weight,459,critic,0.0026213538367301226,0.0589289627969265,-0.0008437383803538978,0.0351024866104126
fc1.bias,459,critic,-0.0006118827150203288,0.11791776120662689,2.68726691289925e-13,9.906292799954919e-12
fc1.bias,459,actor,-0.0006116007571108639,0.11791718006134033,3.5710173831643086e-14,2.6911287868275346e-12
fc1.bias,460,critic,-0.000611882540397346,0.11791776120662689,1.151901816119627e-12,8.866104898863636e-12
bn1.bias,460,critic,-0.12156227976083755,0.08249825239181519,0.0004552820755634457,0.003362436778843403
fc2.weight,460,actor,-0.037348609417676926,0.18856513500213623,4.780159770234604e-07,4.634436663764063e-06
fc2.weight,460,critic,-0.032177019864320755,0.0865243449807167,2.505730662960559e-05,0.0005753124714829028
fc1.weight,460,actor,0.0009384832228533924,0.1818295568227768,2.9402433483483037e-06,5.737055471399799e-05
fc1.weight,460,critic,0.011069697327911854,0.13388197124004364,0.0001273030648007989,0.001680866815149784
bn1.weight,460,critic,0.44120460748672485,0.27260100841522217,0.00016406955546699464,0.001685212249867618
bn1.weight,460,actor,0.6670071482658386,0.3133651316165924,6.472204745477939e-07,3.813506191363558e-05
fc1.bias,460,actor,-0.0006118854507803917,0.1179174855351448,2.2348174200971516e-13,3.295926899460344e-12
fc3.bias,460,actor,-0.004204673692584038,0.0838654637336731,2.26002939598402e-05,5.7770623243413866e-05
fc3.weight,460,critic,0.0033735032193362713,0.059568971395492554,-0.0008427800494246185,0.034868933260440826
fc3.weight,460,actor,-0.0018338923109695315,0.31478801369667053,-1.38235714075563e-06,4.609312236425467e-05
bn1.bias,460,actor,-0.10169717669487,0.11454489082098007,-4.113930117455311e-06,7.239943806780502e-05
fc2.bias,460,critic,-0.038927480578422546,0.08100011199712753,-5.394797699409537e-05,0.003702376736328006
fc2.bias,460,actor,-0.005200921092182398,0.09794512391090393,3.642964657046832e-06,1.4702383850817569e-05
fc3.bias,460,critic,0.0639149472117424,0.0,-0.9994136691093445,0.0
fc1.weight,461,actor,0.0012160809710621834,0.18220800161361694,-1.003084776129981e-06,2.8338423362583853e-05
fc1.weight,461,critic,0.011021585203707218,0.13424032926559448,5.0126767746405676e-05,0.0017156577669084072
fc1.bias,461,critic,-0.0006118842866271734,0.11791776120662689,-1.0055712908402584e-13,1.1942976121948057e-11
fc3.weight,461,critic,0.0029115797951817513,0.059320785105228424,-0.0008162365993484855,0.03464869409799576
fc3.weight,461,actor,-0.0012039246503263712,0.3155858814716339,1.530041299702134e-05,3.454194302321412e-05
bn1.bias,461,critic,-0.12195880711078644,0.0820944756269455,0.000415150512708351,0.0034079833421856165
fc1.bias,461,actor,-0.0006119789904914796,0.11791756749153137,-3.533479593447429e-14,5.140347240743803e-13
bn1.bias,461,actor,-0.10183724015951157,0.11544474959373474,-4.570192686514929e-06,3.6246383388061076e-05
fc2.weight,461,critic,-0.032281532883644104,0.0866568312048912,2.777836925815791e-05,0.0005715058650821447
fc2.bias,461,actor,-0.005431029479950666,0.0985061302781105,8.247715186371352e-07,8.662155778438319e-06
bn1.weight,461,critic,0.44069454073905945,0.27246394753456116,0.0001251907233381644,0.0017348063411191106
bn1.weight,461,actor,0.667337954044342,0.3138176500797272,-4.13280758948531e-06,3.142279092571698e-05
fc3.bias,461,actor,-0.0010546278208494186,0.08441618084907532,8.270741091109812e-05,3.9765243855072185e-05
fc3.bias,461,critic,0.062344517558813095,0.0,-0.9995402693748474,0.0
fc2.bias,461,critic,-0.03850756958127022,0.0809258446097374,-3.844500952254748e-06,0.0036304250825196505
fc2.weight,461,actor,-0.037395820021629333,0.18889260292053223,1.775342184373585e-07,3.1087447496247478e-06
bn1.bias,462,actor,-0.10208507627248764,0.11517476290464401,-7.32067201170139e-06,6.292830948950723e-05
fc2.bias,462,actor,-0.006937893107533455,0.09852954000234604,6.317038696579402e-07,9.680808034318034e-06
fc2.bias,462,critic,-0.03916117548942566,0.08121315389871597,-5.694088486052351e-06,0.003350301180034876
fc3.weight,462,critic,0.0031728888861835003,0.059334054589271545,-0.0007433408172801137,0.03528066352009773
fc3.weight,462,actor,-0.0011674758279696107,0.3162832260131836,1.289771830670361e-06,3.540091711329296e-05
fc3.bias,462,actor,-0.004457147791981697,0.09149245917797089,3.774266588152386e-05,7.036159513518214e-05
bn1.weight,462,critic,0.44049501419067383,0.2721630334854126,0.00011809729767264798,0.0016809279331937432
bn1.weight,462,actor,0.6677666306495667,0.3137923777103424,-7.638856004632544e-06,5.5824933951953426e-05
fc3.bias,462,critic,0.06329213827848434,0.0,-0.9996190667152405,0.0
fc1.bias,462,actor,-0.0006120391190052032,0.11791765689849854,-1.1902703486461191e-13,2.447837505609174e-12
bn1.bias,462,critic,-0.12279252707958221,0.08264179527759552,0.00031136482721194625,0.0028527576941996813
fc1.weight,462,actor,0.0017838772619143128,0.1825931817293167,-2.9523744160542265e-06,4.621331754606217e-05
fc2.weight,462,critic,-0.03234798088669777,0.08683072030544281,2.338238846277818e-05,0.0005454545607790351
fc2.weight,462,actor,-0.03840680792927742,0.18934717774391174,1.649811451898131e-07,3.865336566377664e-06
fc1.bias,462,critic,-0.0006118858000263572,0.11791776120662689,9.612764143712704e-13,1.0422472780657888e-11
fc1.weight,462,critic,0.011262557469308376,0.13468393683433533,2.4283519451273605e-05,0.001325833611190319
fc2.weight,463,critic,-0.0324697345495224,0.08717016875743866,3.054444823646918e-05,0.0005778098129667342
fc1.bias,463,critic,-0.0006118849851191044,0.11791776120662689,1.1361241808449662e-12,8.491469680182995e-12
fc3.bias,463,actor,-0.005272505804896355,0.09426621347665787,-5.8002140576718375e-05,3.3321837236144347e-06
fc2.weight,463,actor,-0.038450710475444794,0.19015507400035858,-5.34318076006457e-07,1.263295143871801e-05
fc1.bias,463,actor,-0.0006121164187788963,0.1179177314043045,-1.1512256534347565e-13,3.225488019037437e-12
fc3.weight,463,critic,0.002557666040956974,0.06020956486463547,-0.000930620008148253,0.035771120339632034
fc3.weight,463,actor,0.00022911577252671123,0.3179595172405243,-1.959335531864781e-05,7.568095315946266e-05
fc1.weight,463,actor,0.0020867742132395506,0.18309128284454346,1.3334295545064379e-05,0.00018652818107511848
fc1.weight,463,critic,0.011269300244748592,0.13524332642555237,6.857776315882802e-05,0.0016288459300994873
bn1.weight,463,critic,0.44097334146499634,0.27203914523124695,0.0001267832558369264,0.001776891527697444
bn1.weight,463,actor,0.6694052815437317,0.31402289867401123,1.6695081285433844e-05,0.00016160763334482908
bn1.bias,463,actor,-0.1024603545665741,0.11576534062623978,2.5948660550056957e-05,0.00017163694428745657
fc2.bias,463,actor,-0.006924986373633146,0.09807546436786652,-2.450215333738015e-06,2.4737699277466163e-05
fc2.bias,463,critic,-0.03961949795484543,0.08220034837722778,7.97277461970225e-05,0.0036428985185921192
fc3.bias,463,critic,0.06400420516729355,0.0,-0.9997991919517517,0.0
bn1.bias,463,critic,-0.12315365672111511,0.08270054310560226,0.00036748353159055114,0.0035220393911004066
bn1.weight,464,actor,0.6697694659233093,0.3151536285877228,-5.633861746900948e-06,4.840292240260169e-05
bn1.weight,464,critic,0.4408034086227417,0.27113470435142517,8.444920240435749e-05,0.0017880784580484033
fc2.weight,464,critic,-0.032477229833602905,0.0876004695892334,2.6900866942014545e-05,0.0006113247945904732
bn1.bias,464,critic,-0.12397657334804535,0.08384361863136292,0.00032311820541508496,0.003104626666754484
fc1.bias,464,critic,-0.0006118832970969379,0.11791776120662689,2.636540887956257e-13,1.551748486650073e-11
fc1.bias,464,actor,-0.0006122327758930624,0.11791776865720749,2.0638831897852594e-14,1.6311433540666664e-12
fc2.bias,464,actor,-0.008620785549283028,0.09895986318588257,2.0293748548283475e-06,1.3425293218460865e-05
fc3.weight,464,critic,0.0027163762133568525,0.0603775791823864,-0.0006970232934691012,0.033689018338918686
fc3.weight,464,actor,0.0016239768592640758,0.3189326226711273,2.1757121430709958e-05,5.6794833653839305e-05
fc1.weight,464,actor,0.0024077901616692543,0.1843050718307495,-4.597973202180583e-06,7.996577915037051e-05
fc1.weight,464,critic,0.011064947582781315,0.136208638548851,1.2582717317854986e-05,0.0014808607520535588
fc3.bias,464,critic,0.06373481452465057,0.0,-0.9998692870140076,0.0
fc3.bias,464,actor,-0.003719780594110489,0.09769902378320694,0.00011463843111414462,5.0739021389745176e-05
fc2.bias,464,critic,-0.03921527788043022,0.08220631629228592,3.361944982316345e-05,0.003906435798853636
fc2.weight,464,actor,-0.03971583768725395,0.19103766977787018,5.136759568813432e-07,5.291158231557347e-06
bn1.bias,464,actor,-0.10393690317869186,0.11592996120452881,-9.47546141105704e-06,5.323374716681428e-05
fc1.bias,465,actor,-0.0006123400526121259,0.11791784316301346,-4.098481265740056e-13,3.3546954276986174e-12
bn1.bias,465,actor,-0.10426962375640869,0.11546982079744339,9.899285032588523e-06,9.758577652974054e-05
fc2.weight,465,actor,-0.03975365310907364,0.19127966463565826,-5.608786182165204e-07,9.946583304554224e-06
fc3.bias,465,critic,0.06399710476398468,0.0,-0.9998962879180908,0.0
bn1.weight,465,actor,0.6700630187988281,0.3151135742664337,9.006072900774598e-07,9.413193765794858e-05
bn1.weight,465,critic,0.4407038688659668,0.27101731300354004,0.00014870883023831993,0.0016955692553892732
fc3.weight,465,critic,0.003106246469542384,0.06020716205239296,-0.0008226095233112574,0.03582107275724411
fc3.weight,465,actor,0.001643555355258286,0.31948405504226685,3.1764844607096165e-05,8.743351645534858e-05
fc1.weight,465,actor,0.0021644197404384613,0.18453428149223328,-6.66519372316543e-06,0.0001371472462778911
fc1.weight,465,critic,0.011021694168448448,0.13635383546352386,8.542673458578065e-05,0.0014182250015437603
fc2.bias,465,actor,-0.00837975088506937,0.09897419065237045,-2.727049377426738e-06,2.2949940102989785e-05
fc2.weight,465,critic,-0.03250538185238838,0.08765808492898941,3.339505201438442e-05,0.0005727612297050655
fc2.bias,465,critic,-0.03951898217201233,0.0821528509259224,9.459308785153553e-05,0.003569680731743574
bn1.bias,465,critic,-0.12426497042179108,0.0837336853146553,0.0003209809947293252,0.0028537868056446314
fc3.bias,465,actor,-0.008035359904170036,0.09606984257698059,4.8528254410484806e-05,8.456820069113746e-05
fc1.bias,465,critic,-0.0006118825986050069,0.11791776120662689,4.045462153202256e-13,1.2227941749431981e-11
fc3.bias,466,actor,-0.006029054522514343,0.09711862355470657,4.0151946450350806e-05,6.272133032325655e-05
fc3.bias,466,critic,0.06435481458902359,0.0,-0.9997901916503906,0.0
fc2.bias,466,critic,-0.0396442748606205,0.08228208124637604,2.4655479137436487e-05,0.0037726510781794786
fc1.bias,466,critic,-0.0006118809687905014,0.11791776120662689,5.669092582524793e-13,1.1771776262103906e-11
bn1.bias,466,actor,-0.1044563427567482,0.11541832238435745,5.333528406481491e-06,3.039632792933844e-05
bn1.bias,466,critic,-0.12433898448944092,0.08380216360092163,0.00038808726822026074,0.0033085301984101534
fc2.bias,466,actor,-0.007580733858048916,0.10013247281312943,-2.686175264443591e-07,8.303775757667609e-06
bn1.weight,466,actor,0.6706028580665588,0.31537607312202454,-7.026029891221697e-08,2.966288047900889e-05
bn1.weight,466,critic,0.44093817472457886,0.2707797586917877,0.0001397012238157913,0.001806166023015976
fc3.weight,466,critic,0.0031193834729492664,0.06035643443465233,-0.0005235188291408122,0.03522518649697304
fc3.weight,466,actor,0.0014439504593610764,0.32029032707214355,3.2335524338122923e-06,3.5015837056562304e-05
fc2.weight,466,critic,-0.03256707265973091,0.08780354261398315,2.9253809771034867e-05,0.000607440248131752
fc2.weight,466,actor,-0.039511408656835556,0.1915767639875412,-3.721833152781073e-08,3.8024365949240746e-06
fc1.weight,466,actor,0.002123648999258876,0.1848902553319931,4.38218239651178e-06,5.638970105792396e-05
fc1.weight,466,critic,0.010919407941401005,0.1367446780204773,0.00010048285912489519,0.0016490720445290208
fc1.bias,466,actor,-0.0006122462800703943,0.11791776120662689,-1.0090244069969889e-13,1.0458235839838625e-12
fc1.weight,467,actor,0.0021358905360102654,0.18525035679340363,-5.917516773479292e-06,8.641418389743194e-05
bn1.bias,467,critic,-0.12489411979913712,0.08392523974180222,0.0004378460580483079,0.0034843350294977427
fc2.bias,467,critic,-0.03913678601384163,0.08202670514583588,-0.00012458296259865165,0.00407961942255497
fc2.weight,467,actor,-0.0399269163608551,0.19190917909145355,1.0884858170356893e-07,4.474637080420507e-06
fc3.weight,467,critic,0.002971027744933963,0.06044560298323631,-0.0008769975393079221,0.03392075002193451
bn1.weight,467,critic,0.44069957733154297,0.27077925205230713,0.0001341986353509128,0.0016956006875261664
bn1.weight,467,actor,0.6707070469856262,0.31557849049568176,-3.154885234835092e-06,3.631654180935584e-05
fc2.weight,467,critic,-0.032658182084560394,0.08794976770877838,2.04207517526811e-05,0.000621268292888999
fc2.bias,467,actor,-0.008089045062661171,0.0998041033744812,6.574040298801265e-07,1.126982351706829e-05
fc1.weight,467,critic,0.011210214346647263,0.13709621131420135,9.846992907114327e-05,0.0017930582398548722
fc3.weight,467,actor,0.002632484305649996,0.32087868452072144,4.73321642857627e-06,3.525773354340345e-05
fc1.bias,467,critic,-0.000611879164353013,0.11791776120662689,5.959589375811869e-13,1.0541254501228448e-11
fc1.bias,467,actor,-0.0006120558246038854,0.11791761964559555,-2.1599323891952071e-13,2.500680868974814e-12
fc3.bias,467,actor,-0.009732473641633987,0.09862471371889114,-1.694827551546041e-05,4.705188985099085e-05
fc3.bias,467,critic,0.06329082697629929,0.0,-0.9995705485343933,0.0
bn1.bias,467,actor,-0.10505711287260056,0.11545255035161972,-8.886398063623346e-06,5.4796131735201925e-05
bn1.bias,468,critic,-0.12534958124160767,0.08362644910812378,0.00029666986665688455,0.003143191570416093
fc2.weight,468,critic,-0.03270605579018593,0.08816801756620407,2.4974244297482073e-05,0.0005905755097046494
fc2.weight,468,actor,-0.039734505116939545,0.19223037362098694,2.0908007059006195e-07,3.2401844691776205e-06
fc3.bias,468,actor,-0.008525660261511803,0.09987141937017441,4.267771146260202e-05,4.516651461017318e-05
fc3.bias,468,critic,0.06377618759870529,0.0,-0.9998344779014587,0.0
bn1.bias,468,actor,-0.10548992455005646,0.11576670408248901,-6.647845566476462e-06,3.4121654607588425e-05
fc1.weight,468,critic,0.011031970381736755,0.13749024271965027,5.6036526075331494e-05,0.0014641492161899805
fc3.weight,468,actor,0.001980334520339966,0.3217564821243286,1.2107277143513784e-05,3.3807977160904557e-05
fc2.bias,468,actor,-0.007869335822761059,0.09982239454984665,1.028084284371289e-06,7.273483333847253e-06
fc1.bias,468,actor,-0.0006119599565863609,0.11791758984327316,1.6033021806895198e-13,1.5566350292095521e-12
fc1.bias,468,critic,-0.0006118776509538293,0.11791776120662689,2.5268253201621294e-13,1.1196279146863386e-11
fc2.bias,468,critic,-0.0389040932059288,0.08244660496711731,-2.294097976118792e-05,0.0036732563748955727
fc1.weight,468,actor,0.0022298996336758137,0.185505211353302,-4.052924396091839e-06,5.074788350611925e-05
fc3.weight,468,critic,0.0024122188333421946,0.06077966094017029,-0.00042987015331164,0.033447302877902985
bn1.weight,468,critic,0.4409042298793793,0.2706783711910248,7.467994873877615e-05,0.001759677310474217
bn1.weight,468,actor,0.6710683107376099,0.31612467765808105,-3.517279537845752e-06,2.6657551643438637e-05
bn1.bias,469,actor,-0.10529893636703491,0.11430878937244415,-3.612048658396816e-06,5.097115717944689e-05
fc2.bias,469,actor,-0.006979634054005146,0.09987922757863998,4.0352307451030356e-07,1.0904626833507791e-05
fc2.bias,469,critic,-0.03909057378768921,0.08250918239355087,-6.894078978803009e-05,0.003847272600978613
fc1.weight,469,critic,0.011197811923921108,0.13805095851421356,8.350528514711186e-05,0.0015490916557610035
bn1.weight,469,actor,0.6722277402877808,0.316087543964386,-1.9872641132678837e-06,4.257222099113278e-05
fc3.weight,469,actor,0.0017456834902986884,0.323729008436203,-9.520787898509298e-06,4.02310979552567e-05
fc3.weight,469,critic,0.0028746756725013256,0.06055628880858421,-0.001072206418029964,0.03411388024687767
fc1.bias,469,critic,-0.0006118763703852892,0.11791776120662689,9.466342640318537e-13,7.179547321239932e-12
fc1.bias,469,actor,-0.0006118827732279897,0.11791764199733734,6.515696592294604e-14,1.7507206621913962e-12
fc3.bias,469,actor,-0.013616736978292465,0.09997957199811935,-6.502166797872633e-05,2.6231706215185113e-05
fc3.bias,469,critic,0.06377308070659637,0.0,-1.0000444650650024,0.0
bn1.weight,469,critic,0.44044700264930725,0.2706041932106018,0.00017412134911864996,0.0018541105091571808
bn1.bias,469,critic,-0.12630315124988556,0.08399894088506699,0.00043001427548006177,0.0032176750246435404
fc1.weight,469,actor,0.002652224386110902,0.18608982861042023,-1.0578633009572513e-05,9.455431427340955e-05
fc2.weight,469,actor,-0.039513323456048965,0.19293493032455444,1.0758799362520222e-07,4.835180334339384e-06
fc2.weight,469,critic,-0.032591041177511215,0.08837252110242844,1.968923788808752e-05,0.0006148858810774982
fc3.bias,470,critic,0.06430554389953613,0.0,-0.9996205568313599,0.0
fc2.bias,470,critic,-0.039748646318912506,0.08258946985006332,-9.284444968216121e-05,0.003915185108780861
fc3.bias,470,actor,-0.011391200125217438,0.09732384979724884,6.433668750105426e-05,2.413635593256913e-05
bn1.weight,470,critic,0.4399748742580414,0.2705289423465729,0.00012215456808917224,0.001812117756344378
fc1.weight,470,critic,0.01117813028395176,0.1384248584508896,8.307976531796157e-05,0.0017899534432217479
fc1.weight,470,actor,0.002904278691858053,0.18658916652202606,-5.825416792504257e-06,0.00010953275341307744
fc2.weight,470,actor,-0.03925993666052818,0.1934240311384201,3.810391717706807e-07,6.4257915255439e-06
fc2.weight,470,critic,-0.03270789608359337,0.0885678231716156,2.4163906346075237e-05,0.0006103233899921179
bn1.bias,470,actor,-0.10540721565485,0.11448117345571518,9.980426511901896e-07,6.613238656427711e-05
bn1.bias,470,critic,-0.12718355655670166,0.0843874141573906,0.00039717007894068956,0.003563124453648925
fc1.bias,470,critic,-0.0006118763703852892,0.11791776120662689,-3.6857690022869954e-14,1.1930571981733085e-11
bn1.weight,470,actor,0.6727961897850037,0.31659018993377686,-6.959784286664217e-07,5.8834502851823345e-05
fc3.weight,470,actor,0.0016896040178835392,0.3249829113483429,1.2668733688769862e-05,5.125609823153354e-05
fc3.weight,470,critic,0.0030087174382060766,0.06045470014214516,-0.0004174796922598034,0.034062206745147705
fc1.bias,470,actor,-0.0006118602468632162,0.11791776120662689,4.1548270493562203e-14,3.4156644526661673e-12
fc2.bias,470,actor,-0.006498484872281551,0.1006426066160202,1.4559605006070342e-06,1.4864789591229055e-05
fc1.bias,471,critic,-0.00061187514802441,0.11791776865720749,-2.1067720051143324e-12,1.1869954671950289e-11
fc1.bias,471,actor,-0.0006118484307080507,0.11791782081127167,-1.9838323692122906e-12,1.503434703120643e-11
fc3.weight,471,critic,0.003093821695074439,0.060677360743284225,-0.0006411938229575753,0.03301985561847687
fc1.weight,471,actor,0.00278498325496912,0.18665766716003418,-6.029097221471602e-07,0.0001134996346081607
fc2.weight,471,actor,-0.03938368335366249,0.19369597733020782,-2.99018694249753e-07,6.298183961916948e-06
fc2.weight,471,critic,-0.03275800496339798,0.08866158872842789,2.238195520476438e-05,0.0005678653251379728
fc3.weight,471,actor,0.00032120029209181666,0.3252710700035095,-2.9061836812616093e-06,4.283430098439567e-05
fc1.weight,471,critic,0.011161270551383495,0.13866905868053436,0.000132898916490376,0.0018318566726520658
bn1.weight,471,critic,0.4400804042816162,0.2705051600933075,0.0001570916938362643,0.0018054979154840112
bn1.weight,471,actor,0.6731268763542175,0.3174186050891876,-6.120642410678556e-06,5.602127203019336e-05
fc3.bias,471,critic,0.0641927644610405,0.0,-0.9999541640281677,0.0
bn1.bias,471,critic,-0.12730945646762848,0.08457224816083908,0.00040329646435566247,0.0030243785586208105
fc2.bias,471,critic,-0.03995094075798988,0.08262626081705093,-6.2269922636915e-05,0.0035013300366699696
fc2.bias,471,actor,-0.006691377144306898,0.1010141670703888,-1.387579118272697e-06,1.3006868357479107e-05
bn1.bias,471,actor,-0.10563688725233078,0.11385872215032578,6.261443559196778e-06,6.126758671598509e-05
fc3.bias,471,actor,-0.017063811421394348,0.09608431905508041,-2.1059782739030197e-05,7.042417564662173e-05
bn1.bias,472,critic,-0.12736238539218903,0.08494006097316742,0.00026771542616188526,0.0025043045170605183
bn1.bias,472,actor,-0.10624442249536514,0.11349476873874664,3.0749258712603478e-06,5.9192800108576193e-05
fc2.weight,472,critic,-0.03267868980765343,0.08881174027919769,2.5863892005872913e-05,0.0005896073998883367
fc2.weight,472,actor,-0.039708539843559265,0.19452227652072906,3.8792240530938216e-09,4.8195374802162405e-06
fc3.bias,472,critic,0.06383592635393143,0.0,-0.9997594356536865,0.0
fc3.bias,472,actor,-0.01639614813029766,0.09124915301799774,1.0800329619087279e-05,0.00014804740203544497
bn1.weight,472,actor,0.6743190884590149,0.3193826973438263,-1.8547314084571553e-06,4.970574809703976e-05
fc3.weight,472,critic,0.0029779598116874695,0.0603146068751812,-0.001446570735424757,0.032533418387174606
fc1.weight,472,actor,0.004449702333658934,0.1869170367717743,-1.7487344621258671e-06,7.927352999104187e-05
fc1.weight,472,critic,0.011268063448369503,0.13924378156661987,5.313667134032585e-05,0.0015322859399020672
fc1.bias,472,critic,-0.0006118741584941745,0.11791776865720749,-8.308072654318599e-13,1.4486580338091137e-11
fc1.bias,472,actor,-0.0006116004660725594,0.11791813373565674,-2.822388657963866e-14,1.0016162161827213e-12
fc2.bias,472,actor,-0.006245460826903582,0.1002054288983345,-1.5379575302176818e-07,1.3858389138476923e-05
fc2.bias,472,critic,-0.039814598858356476,0.08279405534267426,4.072479350725189e-05,0.0036473367363214493
bn1.weight,472,critic,0.44023019075393677,0.2702420949935913,0.00010570034646661952,0.0018213930306956172
fc3.weight,472,actor,0.0006287770229391754,0.3274120092391968,-1.4726639392392826e-06,4.054985038237646e-05
bn1.weight,473,actor,0.6746464967727661,0.32012733817100525,4.321505457482999e-06,6.155325536383316e-05
fc1.bias,473,critic,-0.0006118736346252263,0.11791776865720749,-1.0177088121884892e-12,9.14159286463656e-12
fc3.bias,473,actor,-0.01796233467757702,0.09006965160369873,-2.872578625101596e-05,0.00023654490360058844
fc1.bias,473,actor,-0.0006116916774772108,0.11791826039552689,5.455421813078953e-13,4.128769375000285e-12
fc3.weight,473,critic,0.0029495921917259693,0.06048167869448662,-0.002060462487861514,0.03348254784941673
fc3.weight,473,actor,0.0003875928232446313,0.32775527238845825,3.4322575004352984e-08,7.694951636949554e-05
fc3.bias,473,critic,0.06440124660730362,0.0,-0.9997086524963379,0.0
bn1.weight,473,critic,0.44000592827796936,0.2701714336872101,9.405941818840802e-05,0.0019007701193913817
